Credit	Reference	doi	Class	Subclass	Superorder	Order	Suborder	Family	Genus	Species	Species_binomial	Group	Diet_full	Functional_group	Habitat	Mass_dry_full	Mass_log10	C_mean	N_mean	P_mean	CN_ratio	CP_ratio	NP_ratio	Organism_source	Stoichio_analysis	Nitrogen_calc_from_prot	Staff
Czamanski_2011	NA	10.1007/s00227-011-1783-7	Actinopteri	Neopterygii	NA	Perciformes	Percoidei	Moronidae	Dicentrarchus	labrax	Dicentrarchus labrax	Fish	C	Fish C	Marine	0.0063	-2.20065945054642	58.2	6.8	1.5	9.98529411764706	100.233333333333	NA	Field	Whole body (gutted)	No	JS
Czamanski_2011	NA	10.1007/s00227-011-1783-7	NA	NA	NA	NA	NA	NA	Gadus	morhua	Gadus morhua	Fish	C	Fish C	Marine	99.86	1.99939156171909	50.5	9.3	1.5	6.33512544802867	86.9722222222222	NA	Field	Whole body (gutted)	No	JS
Czamanski_2011	NA	10.1007/s00227-011-1783-7	Actinopteri	Neopterygii	NA	Acanthomorphata	NA	Centropomidae	Lates	calcarifer	Lates calcarifer	Fish	C	Fish C	Marine	14.85125	1.1717630088893	NA	10.7	3.3	NA	NA	NA	Field	Whole body (gutted)	No	JS
Czamanski_2011	NA	10.1007/s00227-011-1783-7	Actinopteri	Neopterygii	NA	Gadiformes	Gadoidei	Gadidae	Melanogrammus	aeglefinus	Melanogrammus aeglefinus	Fish	C	Fish C	Marine	538	2.73078227566639	NA	9.3	NA	NA	NA	NA	Field	Whole body (gutted)	No	JS
Czamanski_2011	NA	10.1007/s00227-011-1783-7	NA	NA	NA	NA	NA	NA	Oncorhynchus	mykiss	Oncorhynchus mykiss	Fish	C	Fish C	Freshwater	7.37454545454546	0.867735256831036	56.7	8.7	1.3	7.60344827586207	112.673076923077	NA	Field	Whole body (gutted)	No	JS
Czamanski_2011	NA	10.1007/s00227-011-1783-7	Actinopteri	Neopterygii	NA	Salmoniformes	NA	Salmonidae	Oncorhynchus	kisutch	Oncorhynchus kisutch	Fish	C	Fish C	Freshwater	130.092952179667	2.11425376917966	NA	10.3	1.7	NA	NA	NA	Field	Whole body (gutted)	No	JS
Czamanski_2011	NA	10.1007/s00227-011-1783-7	Actinopteri	Neopterygii	NA	Spariformes	NA	Sparidae	Pagrus	major	Pagrus major	Fish	C	Fish C	Marine	0.0618	-1.20901152491118	NA	8.7	2.2	NA	NA	NA	Field	Whole body (gutted)	No	JS
Czamanski_2011	NA	10.1007/s00227-011-1783-7	Actinopteri	Neopterygii	NA	Pleuronectiformes	Pleuronectoidei	Paralichthyidae	Paralichthys	olivaceus	Paralichthys olivaceus	Fish	C	Fish C	Marine	0.00849	-2.07109230975605	NA	9.9	2.2	NA	NA	NA	Field	Whole body (gutted)	No	JS
Czamanski_2011	NA	10.1007/s00227-011-1783-7	NA	NA	NA	NA	NA	NA	Psetta	maxima	Psetta maxima	Fish	O	Fish O	Marine	433.1601878565	2.63664853339006	43.7	11.3	2.9	4.5117994100295	38.9281609195402	NA	Field	Whole body (gutted)	No	JS
Czamanski_2011	NA	10.1007/s00227-011-1783-7	Actinopteri	Neopterygii	NA	Salmoniformes	NA	Salmonidae	Salmo	salar	Salmo salar	Fish	C	Fish C	Marine	902.44642880925	2.95542143067402	58.7	8	1.1	8.56041666666667	137.856060606061	NA	Field	Whole body (gutted)	No	JS
Czamanski_2011	NA	10.1007/s00227-011-1783-7	NA	NA	NA	NA	NA	NA	Sebastes	schlegeli	Sebastes schlegeli	Fish	C	Fish C	Marine	313.065348683	2.49563500083771	NA	8.8	NA	NA	NA	NA	Field	Whole body (gutted)	No	JS
Czamanski_2011	NA	10.1007/s00227-011-1783-7	Actinopteri	Neopterygii	NA	Spariformes	NA	Sparidae	Sparus	aurata	Sparus aurata	Fish	C	Fish C	Marine	476.98138397	2.67850142936114	54.5	7.8	2.3	8.1517094017094	61.213768115942	NA	Field	Whole body (gutted)	No	JS
Andersen 1989	Vanni_2017	10.1002/ecy.1792	Thaliacea	NA	NA	Salpida	NA	Salpidae	Salpa	fusiformis	Salpa fusiformis	Invert	D	Invert D	Freshwater	0.0244	-1.61261017366127	5.07	1.8	0.1	3.29	125.92	20.97	Field	NA	NA	JS
Andre et al 2003	Vanni_2017	10.1002/ecy.1792	Actinopteri	Neopterygii	NA	Cichliformes	NA	NA	Cichlidae	NA	Cichlidae	Fish	H	Fish H	Freshwater	5.72378378378378	0.757683219902004	38.63	10.61	4.01	4.24772227458373	24.8863258520366	6.36	Field	NA	NA	JS
Arnott & Vanni 1996	Vanni_2017	10.1002/ecy.1792	Monogononta	NA	NA	Ploima	NA	Brachionidae	Dreissena	polymorpha	Dreissena polymorpha	Invert	H	Invert H	Freshwater	0.011502777777778	-1.9391972702649	45.31	9.43	0.97	5.6	121.18	23.07	Field	NA	NA	JS
Bamstedt & Tande 1985	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Calanus	glacialis	Calanus glacialis	Invert	H	Invert H	Marine	0.000623	-3.20551195334083	60.4	6.7	0.7	10.52	222.9	34.06	Field	NA	NA	BA
Bamstedt & Tande 1985	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Calanus	glacialis	Calanus glacialis	Invert	H	Invert H	Marine	0.000968	-3.01412464269161	54.2	10.9	0.7	5.8	200.02	34.06	Field	NA	NA	BA
Bayne & Scullard 1977	Vanni_2017	10.1002/ecy.1792	Bivalvia	Pteriomorphia	NA	Mytilida	NA	Mytilidae	Mytilus	edulis	Mytilus edulis	Invert	H	Invert H	Marine	0.639957142857143	-0.193849109209662	35.56	7.79	0.67	5.32563115104835	137.109452736318	31.94	Field	NA	NA	JS
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.082	-1.08618614761628	35.67	7.95	0.9	5.23	102.12	19.65	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.103	-0.987162775294828	31.73	7.26	1	5.1	81.81	16.05	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.112	-0.950781977329818	35.4	7.66	0.88	5.39	104.4	19.36	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.15	-0.823908740944319	32.55	7.65	0.94	4.97	89.05	17.93	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.157	-0.804100347590766	31.42	7.71	0.85	4.76	95.49	20.08	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.161	-0.79317412396815	32.94	7.49	1.07	5.13	79.52	15.51	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.173	-0.761953896871205	35.41	7.7	1.04	5.37	88.37	16.47	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.196	-0.707743928643524	35.25	7.65	0.96	5.37	94.47	17.58	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.197	-0.705533773838407	33.98	7.76	0.78	5.11	112.54	22.03	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.206	-0.686132779630847	35.51	7.44	0.87	5.56	105.42	18.95	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.211	-0.675717544702307	34.51	8.12	0.92	4.96	97.07	19.57	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.217	-0.66354026615147	44.93	11.3	0.98	4.64	118.43	25.52	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.219	-0.659555885159882	35.83	8.19	1.03	5.11	89.86	17.6	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.226	-0.645891560852599	35.47	8.25	0.99	5.02	92.56	18.45	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.246	-0.609064892896621	34.79	8.03	0.88	5.05	102.14	20.21	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.249	-0.603800652904264	36.85	8.14	0.97	5.28	98.15	18.59	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.249	-0.603800652904264	34.35	8.05	0.92	4.98	96.46	19.38	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.291	-0.536107011014093	44.62	10.9	1.19	4.78	96.87	20.28	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.294	-0.531652669587843	32.1	6.64	0.89	5.64	93.17	16.51	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.317	-0.498940737782248	35.03	7.3	0.85	5.6	105.93	18.93	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.337	-0.472370099128661	35.25	7.74	0.8	5.31	113.77	21.42	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.354	-0.450996737974212	35.2	7.92	0.93	5.18	97.77	18.86	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.4	-0.397940008672038	37.82	8.99	0.83	4.91	117.06	23.85	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.439	-0.357535479757879	34.51	8.42	0.79	4.78	113.16	23.65	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.5	-0.301029995663981	35.14	7.41	0.85	5.53	106.8	19.3	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	0.77	-0.113509274827518	37.88	7.62	0.78	5.8	125.47	21.64	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	1.325	0.122215878272827	36.52	7.5	0.86	5.68	109.69	19.32	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	1.459	0.164055291893452	35.66	7.69	0.8	5.41	115.16	21.29	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	2.195	0.34143452457814	35.68	7.32	0.82	5.69	112.39	19.75	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	innocous	Atya innocous	Invert	H	Invert H	Freshwater	2.613	0.417139409727326	38.08	6.82	0.69	6.52	142.56	21.88	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.046	-1.33724216831843	38.16	8.99	0.91	4.95	108.32	21.88	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.055	-1.25963731050576	34.03	7.1	0.78	5.59	112.71	20.15	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.061	-1.21467016498923	35.75	8.33	1.03	5.01	89.67	17.9	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.085	-1.07058107428571	34.9	7.85	0.89	5.19	101.04	19.48	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.09	-1.04575749056068	39.19	8.27	0.81	5.53	125	22.6	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.092	-1.03621217265444	32.56	7.65	1	4.97	84.11	16.94	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.1	-1	31.97	7.7	0.93	4.84	88.82	18.34	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.121	-0.91721462968355	33.58	7.18	0.78	5.45	111.21	20.39	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.176	-0.75448733218585	36.85	7.59	0.86	5.66	111.09	19.61	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.183	-0.73754891026957	36.14	7.89	0.91	5.35	103.13	19.29	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.189	-0.723538195826756	41.28	7.69	0.73	6.26	146.09	23.34	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.2	-0.698970004336019	48.44	11.74	0.94	4.81	133.23	27.67	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.245	-0.610833915635468	35	6.96	0.81	5.87	111.64	19.01	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.325	-0.488116639021126	37.52	7.38	0.72	5.93	134.61	22.69	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.326	-0.486782399932061	35.96	8.07	0.79	5.2	117.47	22.61	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.334	-0.476253533188435	39.94	7.24	0.78	6.43	132.26	20.56	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.344	-0.46344155742847	39.99	7.7	0.77	6.06	134.16	22.16	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.417	-0.379863945026242	43.09	8.48	0.85	5.93	130.97	22.09	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.421	-0.375717904164332	34.33	8.23	0.76	4.87	117.29	24.1	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.496	-0.304518323509803	37.26	7.54	1.12	5.77	85.95	14.91	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.504	-0.297569463554475	37.26	6.73	0.74	6.46	130.07	20.12	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.509	-0.293282217663241	37.5	6.51	0.82	6.72	118.13	17.58	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.524	-0.280668713016273	33.36	6.05	0.85	6.43	101.4	15.76	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.541	-0.266802734893431	37.09	8.24	0.83	5.25	115.45	22	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.545	-0.263603497723358	39.39	7.25	0.86	6.34	118.33	18.66	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.573	-0.24184537803261	37.18	8.13	0.89	5.34	107.52	20.15	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.574	-0.241088107602026	36.32	7.07	0.84	5.99	111.71	18.65	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.577	-0.238824186844269	36.52	7.8	0.84	5.46	111.8	20.47	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.58	-0.236572006437063	37.37	8.51	0.87	5.12	111.4	21.74	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.603	-0.219682687859849	37.05	8	0.89	5.41	107.54	19.89	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.627	-0.202732459169284	37.72	8.5	0.95	5.18	102.56	19.8	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.651	-0.186419011431808	37.72	7.8	0.75	5.64	129.88	23.01	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.835	-0.078313524516398	36.48	8.04	0.85	5.3	110.88	20.93	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.891	-0.050122295963125	39.37	7.21	0.74	6.37	136.8	21.47	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	0.998	-0.000869458712629	37.44	8.43	0.78	5.18	123.66	23.88	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	1.041	0.017450729510536	33.07	6.42	0.9	6.01	94.92	15.8	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	1.144	0.058426024457005	37.89	8.27	0.81	5.35	120.48	22.53	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	1.296	0.112605001534575	37.07	8.08	0.82	5.35	116.77	21.82	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	1.363	0.134495855834674	35.96	8.35	0.81	5.02	114.07	22.7	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	lanipes	Atya lanipes	Invert	H	Invert H	Freshwater	1.365	0.135132651376775	36.88	8.02	0.75	5.36	127.04	23.68	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	scabra	Atya scabra	Invert	H	Invert H	Freshwater	0.398	-0.400116927926312	34.98	7.79	0.89	5.24	101.89	19.46	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	scabra	Atya scabra	Invert	H	Invert H	Freshwater	0.816	-0.088309841246139	33.54	7.18	0.97	5.45	89.33	16.4	Field	NA	NA	BA
Benstead et al 2010	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Atyidae	Atya	scabra	Atya scabra	Invert	H	Invert H	Freshwater	0.989	-0.004803708402821	34.94	7.93	0.81	5.14	110.98	21.58	Field	NA	NA	BA
